Unique Key,Created Date,Closed Date,duration,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64733441,4/23/2025 8:12:24,4/25/2025 0:00:00,39:47:36,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11208,74 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2025-04-25,05 BROOKLYN,3041120079,BROOKLYN,1020937,190504,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68949021,-73.8677109,"(40.68949020899923, -73.8677108993819)"
64732283,4/23/2025 7:23:24,4/23/2025 7:23:24,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,2991 BRIGHTON   13 STREET,BRIGHTON   13 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-23,13 BROOKLYN,3087140020,BROOKLYN,996685,150719,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58035617,-73.9552341,"(40.580356171203775, -73.9552341049059)"
64732305,4/23/2025 6:59:15,4/23/2025 6:59:15,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10470,4519 WHITEPLAINS ROAD,WHITEPLAINS ROAD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-23,12 BRONX,2050810089,BRONX,1025003,267427,UNKNOWN,Unspecified,BRONX,,,,,,,,40.9006048,-73.8525826,"(40.90060479987197, -73.85258260262685)"
64734631,4/22/2025 21:59:10,4/22/2025 21:59:10,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,55 KENMORE PLACE,KENMORE PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,14 BROOKLYN,3050630009,BROOKLYN,995201,177258,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65320217,-73.96053345,"(40.65320217107313, -73.96053344640458)"
64733591,4/22/2025 20:16:09,4/28/2025 0:00:00,123:43:51,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11225,25 LEFFERTS AVENUE,LEFFERTS AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-28,09 BROOKLYN,3013180001,BROOKLYN,995366,180388,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66179313,-73.95993364,"(40.6617931276793, -73.95993363978067)"
64726133,4/22/2025 19:03:07,4/23/2025 0:00:00,4:56:53,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1254 SHERMAN AVENUE,SHERMAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-23,04 BRONX,2024530045,BRONX,1007718,243487,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83495973,-73.91519209,"(40.83495973238735, -73.91519208723962)"
64729942,4/22/2025 18:44:36,4/22/2025 18:44:36,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,620 REISS PLACE,REISS PLACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,11 BRONX,2043370064,BRONX,1020057,251976,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85821811,-73.87055652,"(40.858218105630215, -73.87055652264198)"
64730192,4/22/2025 18:26:32,4/23/2025 0:00:00,5:33:28,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11225,25 LEFFERTS AVENUE,LEFFERTS AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-23,09 BROOKLYN,3013180001,BROOKLYN,995366,180388,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66179313,-73.95993364,"(40.6617931276793, -73.95993363978067)"
64728663,4/22/2025 18:11:05,4/23/2025 0:00:00,5:48:55,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10011,220 WEST   13 STREET,WEST   13 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-23,02 MANHATTAN,1006170045,MANHATTAN,984036,208188,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.7381046,-74.00077222,"(40.73810460161772, -74.00077222210285)"
64727600,4/22/2025 17:22:29,4/24/2025 0:00:00,30:37:31,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,620 WEST  149 STREET,WEST  149 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-24,09 MANHATTAN,1020950046,MANHATTAN,998337,241373,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82917736,-73.94909728,"(40.82917735694259, -73.94909727612125)"
64726324,4/22/2025 16:52:10,4/24/2025 0:00:00,31:07:50,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468,2820 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-24,08 BRONX,2032500001,BRONX,1011342,257270,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87277957,-73.9020401,"(40.87277956585497, -73.90204010051565)"
64723599,4/22/2025 16:48:44,5/6/2025 0:00:00,319:11:16,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,306 EAST  171 STREET,EAST  171 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-06,04 BRONX,2027840010,BRONX,1009298,244801,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83856194,-73.90947743,"(40.838561940001334, -73.90947743030969)"
64730638,4/22/2025 16:45:44,5/15/2025 0:00:00,535:14:16,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10468,2840 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-15,08 BRONX,2032500009,BRONX,1011390,257457,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87329268,-73.90186578,"(40.873292675645715, -73.90186578362315)"
64726321,4/22/2025 15:51:09,4/22/2025 15:51:09,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11230,1256 EAST   13 STREET,EAST   13 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,14 BROOKLYN,3067320028,BROOKLYN,994764,164805,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61902187,-73.96212776,"(40.61902187034261, -73.96212776376363)"
64726322,4/22/2025 15:48:09,4/22/2025 15:48:09,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11234,2021 EAST   41 STREET,EAST   41 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,18 BROOKLYN,3078230021,BROOKLYN,1002447,166646,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62406258,-73.93444805,"(40.624062581262464, -73.93444805278739)"
64726134,4/22/2025 15:27:03,5/20/2025 0:00:00,656:32:57,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458,2771 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-05-20,07 BRONX,2032950070,BRONX,1014795,255325,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86742987,-73.88956354,"(40.86742986555101, -73.88956353970688)"
64724975,4/22/2025 15:24:02,4/22/2025 15:24:02,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,201 WEST  148 STREET,WEST  148 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,10 MANHATTAN,1020340029,MANHATTAN,1001366,239408,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82377864,-73.93815714,"(40.82377864256834, -73.93815714067765)"
64730642,4/22/2025 14:38:08,6/4/2025 0:00:00,1017:21:52,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,276 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-06-04,01 BRONX,2023410010,BRONX,1003823,235815,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81391177,-73.92929009,"(40.81391176913415, -73.92929008769013)"
64722577,4/22/2025 14:04:04,4/22/2025 14:04:04,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10035,158 EAST  122 STREET,EAST  122 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,11 MANHATTAN,1017700050,MANHATTAN,1001312,231561,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80224093,-73.9383722,"(40.80224092517383, -73.93837219827408)"
64726202,4/22/2025 13:35:52,4/23/2025 0:00:00,10:24:08,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459,980 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-23,02 BRONX,2026900123,BRONX,1011929,239341,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82356796,-73.89999163,"(40.82356796234073, -73.89999162693877)"
64729328,4/22/2025 13:17:42,4/23/2025 0:00:00,10:42:18,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11201,175 REMSEN STREET,REMSEN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-23,02 BROOKLYN,3002500007,BROOKLYN,986570,191867,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69330706,-73.99163387,"(40.693307061952666, -73.99163387121683)"
64726131,4/22/2025 12:59:57,5/2/2025 0:00:00,227:00:03,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,2855 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-02,10 MANHATTAN,1020460063,MANHATTAN,1001246,240731,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82741013,-73.93858737,"(40.82741013202918, -73.93858736851621)"
64721288,4/22/2025 12:37:58,4/25/2025 0:00:00,59:22:02,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,600 EAST  179 STREET,EAST  179 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2025-04-25,06 BRONX,2030680069,BRONX,1014057,248214,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84791484,-73.89226342,"(40.8479148384619, -73.89226342145311)"
64726135,4/22/2025 12:25:35,4/22/2025 12:25:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468,2755 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,07 BRONX,2033180001,BRONX,1013385,255928,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86908968,-73.89465881,"(40.869089682040396, -73.89465881463889)"
64730643,4/22/2025 12:25:35,4/22/2025 12:25:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456,201 MARCY PLACE,MARCY PLACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,04 BRONX,2028317501,BRONX,1007922,244375,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83739649,-73.91445175,"(40.83739648982772, -73.91445174502465)"
64726143,4/22/2025 12:25:35,4/22/2025 12:25:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460,772 EAST  182 STREET,EAST  182 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,06 BRONX,2031100061,BRONX,1016257,248611,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84899678,-73.8843097,"(40.84899678465244, -73.88430969598059)"
64723687,4/22/2025 12:19:34,4/23/2025 0:00:00,11:40:26,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1630 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-23,05 BRONX,2028650166,BRONX,1007612,247774,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84672657,-73.91556021,"(40.84672657311037, -73.9155602126315)"
64730266,4/22/2025 11:35:40,4/22/2025 11:35:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,4215 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-22,06 BRONX,2030277501,BRONX,1012131,248193,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84786349,-73.89922498,"(40.847863491304004, -73.89922497624548)"
64728625,4/22/2025 11:23:37,4/22/2025 11:23:37,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211,387 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,01 BROOKLYN,3027387501,BROOKLYN,999046,200750,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.71767674,-73.94662478,"(40.71767673504138, -73.94662478044951)"
64728001,4/22/2025 10:58:11,4/22/2025 10:58:11,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,2072 ANTHONY AVENUE,ANTHONY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,05 BRONX,2031560049,BRONX,1011361,249971,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85274597,-73.90200093,"(40.85274596970766, -73.90200092574528)"
64722548,4/22/2025 10:42:39,4/22/2025 10:42:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10455,647 FOX STREET,FOX STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-22,02 BRONX,2026840085,BRONX,1011701,235850,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81398687,-73.9008297,"(40.813986867307975, -73.90082970433997)"
64724039,4/22/2025 10:20:51,6/5/2025 0:00:00,1045:39:09,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10470,4590 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-06-05,12 BRONX,,BRONX,1025213,267807,UNKNOWN,Unspecified,BRONX,,,,,,,,40.9016468,-73.85182064,"(40.90164680376672, -73.85182063772945)"
64725336,4/22/2025 10:14:49,4/22/2025 10:14:49,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10455,665 CAULDWELL AVENUE,CAULDWELL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-22,01 BRONX,2026240074,BRONX,1009287,236891,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81685129,-73.9095467,"(40.81685129074851, -73.90954670237795)"
64725337,4/22/2025 10:11:48,4/22/2025 10:11:48,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10455,661 CAULDWELL AVENUE,CAULDWELL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-22,01 BRONX,2026240075,BRONX,1009278,236861,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81676897,-73.90957933,"(40.816768974710484, -73.90957932929665)"
64728833,4/22/2025 10:08:48,4/29/2025 0:00:00,157:51:12,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11368,39-06 114 STREET,114 STREET,,,,,ADDRESS,CORONA,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-29,03 QUEENS,4017860017,QUEENS,1024994,213725,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75320841,-73.85294128,"(40.753208409320784, -73.85294128024894)"
